iter	Logloss
255	0.2449497468
256	0.2445623675
257	0.2441863581
258	0.2438502926
259	0.2435938039
260	0.2433113142
261	0.2429078564
262	0.2425630607
263	0.2422225852
264	0.2418317858
265	0.2415171879
266	0.2412367279
267	0.2410599866
268	0.2407371868
269	0.2404111895
270	0.2402916907
271	0.2399626253
272	0.2396716464
273	0.2395594964
274	0.239337304
275	0.2390198762
276	0.2387200052
277	0.2385207271
278	0.2382947365
279	0.2381511391
280	0.2377469748
281	0.2375017271
282	0.2372560096
283	0.2369291949
284	0.2367468175
285	0.2364916132
286	0.2363171447
287	0.2361877606
288	0.2359443931
289	0.2357148309
290	0.2355197394
291	0.2353340566
292	0.235088079
293	0.2348735365
294	0.2345856588
295	0.234330796
296	0.2340795888
297	0.2337683241
298	0.23357618
299	0.2332290686
300	0.2330849952
301	0.2329167674
302	0.2327038429
303	0.2323758566
304	0.232150556
305	0.2319605848
306	0.2317566961
307	0.2315804378
308	0.2313379109
309	0.2311594452
310	0.2309201734
311	0.2305578074
312	0.2303418503
313	0.22986278
314	0.2296186708
315	0.2294119882
316	0.229128753
317	0.2289923892
318	0.2287715287
319	0.2285818619
320	0.2282685025
321	0.2279049098
322	0.2276482515
323	0.2273702563
324	0.2271916035
325	0.2268509201
326	0.2266600403
327	0.2264860852
328	0.2262545326
329	0.226068239
330	0.2259752062
331	0.225615445
332	0.225347139
333	0.2250851267
334	0.2248741694
335	0.2247653412
336	0.2244878214
337	0.2243567048
338	0.2241637149
339	0.2239796337
340	0.2238219193
341	0.2236635753
342	0.2234873083
343	0.2232662118
344	0.2231381722
345	0.2229544343
346	0.2227474358
347	0.2225643067
348	0.22232194
349	0.2221570225
350	0.2220188515
351	0.2218459394
352	0.2216680272
353	0.2214222418
354	0.2212927187
355	0.2211433093
356	0.2210445895
357	0.220829158
358	0.2205759899
359	0.2204272364
360	0.2202280555
361	0.2200399724
362	0.219757582
363	0.2195116412
364	0.2193801013
365	0.2192191166
366	0.2189894394
367	0.2187744286
368	0.2186715544
369	0.2185286708
370	0.2183371214
371	0.2181976716
372	0.2180029235
373	0.2177963159
374	0.2176794118
375	0.2176055829
376	0.2174876879
377	0.2173559031
378	0.2171117969
379	0.2169418048
380	0.2167431292
381	0.2165865866
382	0.2164339917
383	0.2162602748
384	0.2161133146
385	0.2160235111
386	0.2158992421
387	0.2158388635
388	0.2157731537
389	0.2156010581
390	0.2154006303
391	0.2152291436
392	0.2151351593
393	0.2150605616
394	0.2148512156
395	0.2146529713
396	0.2144674663
397	0.214281181
398	0.2142173711
399	0.2140825234
400	0.2139831345
401	0.2138192716
402	0.2137242592
403	0.2135347571
404	0.2133982277
405	0.2132027634
406	0.2129926596
407	0.2128255626
408	0.2126484226
409	0.2124600141
410	0.2123687217
411	0.2121869662
412	0.2121682368
413	0.2120819413
414	0.2118827078
415	0.2117453646
416	0.2115769145
417	0.2113803134
418	0.2112850038
419	0.211211291
420	0.2110530481
421	0.2109159362
422	0.210745375
423	0.2106288194
424	0.2104555801
425	0.2102643832
426	0.210064424
427	0.2099262196
428	0.209787663
429	0.2097421395
430	0.2096332264
431	0.2095003645
432	0.2093861365
433	0.2092857167
434	0.2092152761
435	0.2090964641
436	0.2089893351
437	0.208889404
438	0.2087179471
439	0.2085798049
440	0.20843484
441	0.208323106
442	0.2082179695
443	0.208018972
444	0.2077490009
445	0.2075749021
446	0.2074828101
447	0.2073034469
448	0.2071917872
449	0.2070176066
450	0.2069306013
451	0.2068120848
452	0.2067073363
453	0.2065725488
454	0.2064512421
455	0.2063455009
456	0.2062129197
457	0.2061706519
458	0.2060800051
459	0.2059945
460	0.2058838812
461	0.2057766764
462	0.205703711
463	0.2056571311
464	0.2054988785
465	0.2053980084
466	0.205267424
467	0.2051158331
468	0.2049838621
469	0.2048540525
470	0.2046538885
471	0.2045196453
472	0.204376593
473	0.2042272363
474	0.2040873075
475	0.2040183362
476	0.2039008987
477	0.2038149781
478	0.2036932776
479	0.2034787629
480	0.2033354356
481	0.2032091967
482	0.2030199273
483	0.2029102613
484	0.2028283257
485	0.2025825194
486	0.2024340831
487	0.2022540695
488	0.2021109367
489	0.2019958323
490	0.2018952919
491	0.2017563223
492	0.2016257422
493	0.201507751
494	0.2013481881
495	0.2011567745
496	0.2010603453
497	0.2007892433
498	0.2007402641
499	0.2006573939
500	0.2005431972
501	0.2003519269
502	0.2003097544
503	0.2001276177
504	0.1999727781
505	0.1998026464
506	0.199734896
507	0.1995643428
508	0.1994889724
509	0.1993858396
510	0.1992459136
511	0.19914026
512	0.1989967253
513	0.198888936
514	0.1987910542
515	0.1987021681
516	0.1986572188
517	0.1984852502
518	0.1983996034
519	0.1983427854
520	0.198247967
521	0.1980769161
522	0.1979977342
523	0.1978455895
524	0.1976727056
525	0.1975879954
526	0.1975371655
527	0.1974368568
528	0.1973749376
529	0.1971720604
530	0.1970652906
531	0.1970258359
532	0.1968156468
533	0.1966555642
534	0.1965616604
535	0.1964472338
536	0.1964045628
537	0.1962972171
538	0.1961886864
539	0.1961420763
540	0.1960558292
541	0.1959650502
542	0.1958677349
543	0.1957050437
544	0.1955802252
545	0.1954861256
546	0.1954301833
547	0.1953151527
548	0.1952183666
549	0.1951605406
550	0.1950439756
551	0.1950015715
552	0.1948630142
553	0.1948001623
554	0.1946738445
555	0.1945621599
556	0.1944970456
557	0.1943805651
558	0.1942631461
559	0.1940724561
560	0.1940320884
561	0.1939172654
562	0.1938623611
563	0.1937931021
564	0.1937019973
565	0.1936339674
566	0.1935424781
567	0.1934319079
568	0.1932804547
569	0.193145017
570	0.1930560517
571	0.1929746097
572	0.1928635722
573	0.1927970187
574	0.1927065906
575	0.1925568591
576	0.1924850422
577	0.1923501944
578	0.1921907853
579	0.1920909757
580	0.1920599764
581	0.1920010048
582	0.191937675
583	0.1917860041
584	0.1916553194
585	0.1915157105
586	0.1914199811
587	0.1913254705
588	0.1912104504
589	0.1911314421
590	0.1910618469
591	0.1909723233
592	0.1909174343
593	0.1908655498
594	0.1907100973
595	0.1906704145
596	0.1905201954
597	0.1904629717
598	0.1904034728
599	0.1902572624
600	0.1901495903
601	0.1900263992
602	0.189971832
603	0.1898763959
604	0.189817288
605	0.1897032388
606	0.189570941
607	0.1894518876
608	0.1893465782
609	0.1891840512
610	0.1890761995
611	0.1889431928
612	0.1888811416
613	0.1887978727
614	0.1887512119
615	0.1885943544
616	0.1885460564
617	0.1884530151
618	0.1883431959
619	0.1882434474
620	0.1880324125
621	0.1879155238
622	0.1878324033
623	0.1877582568
624	0.1876447076
625	0.1875232675
626	0.1874309803
627	0.1873686868
628	0.1873064654
629	0.1872816346
630	0.1872165466
631	0.187157468
632	0.187037226
633	0.1869092264
634	0.1868497636
635	0.1866970782
636	0.1866555842
637	0.1864811671
638	0.1862860274
639	0.1861271899
640	0.186020285
641	0.1859455889
642	0.1857872632
643	0.1857138888
644	0.1855869445
645	0.1855481235
646	0.1854830345
647	0.1854489166
648	0.1853916958
649	0.1853288172
650	0.1852767523
651	0.1851674092
652	0.1850372841
653	0.1848726015
654	0.1847754365
655	0.1847176023
656	0.1846243732
657	0.1845548403
658	0.1844535052
659	0.1843147156
660	0.1841648992
661	0.1840917448
662	0.1839647005
663	0.1838774244
664	0.1837633118
665	0.1837144239
666	0.1836263483
667	0.1835323032
668	0.1833920604
669	0.1832514483
670	0.18323567
671	0.1831581483
672	0.183108066
673	0.1830576899
674	0.1829276149
675	0.1827894531
676	0.1826968528
677	0.1826225083
678	0.1825125364
679	0.1824492475
680	0.18239038
681	0.1822580398
682	0.1821728265
683	0.1820975259
684	0.1820697312
685	0.1819072669
686	0.1817537256
687	0.1817277709
688	0.1816627773
689	0.1814863344
690	0.1814465023
691	0.1812845636
692	0.181248035
693	0.1811321958
694	0.1810013755
695	0.1808533997
696	0.1807578658
697	0.1806295793
698	0.1804966998
699	0.1803217501
700	0.1802703322
701	0.1801949575
702	0.180103759
703	0.1800275299
704	0.1799121197
705	0.1798063146
706	0.1797235779
707	0.1796227867
708	0.1795914349
709	0.1794707033
710	0.1793927542
711	0.179309586
712	0.1791667715
713	0.1791046437
714	0.1790229637
715	0.1789300141
716	0.178883502
717	0.1788221387
718	0.178753984
719	0.178676486
720	0.1785817252
721	0.1785089595
722	0.1784374333
723	0.17836224
724	0.1782664403
725	0.1782190092
726	0.178146129
727	0.1780002719
728	0.1779508594
729	0.1778606904
730	0.1777846776
731	0.1777619285
732	0.177699719
733	0.1776355096
734	0.1775587526
735	0.1774459822
736	0.1773600868
737	0.1772984934
738	0.1772059131
739	0.1771314126
740	0.1771012942
741	0.1770139345
742	0.1769544596
743	0.176881684
744	0.1767411422
745	0.1766769978
746	0.176530413
747	0.1764500381
748	0.1763861561
749	0.1762764452
750	0.1761767726
751	0.1760888657
752	0.1759728826
753	0.1758924552
754	0.1757929356
755	0.1756830699
756	0.1756286325
757	0.175589263
758	0.175507188
759	0.1754611811
760	0.1754027957
761	0.1753341103
762	0.175245201
763	0.1751380584
764	0.1750654188
765	0.1750001886
766	0.1748989761
767	0.1748431603
768	0.1747641384
769	0.1745977918
770	0.1745420633
771	0.1744797747
772	0.1744215064
773	0.1743441003
774	0.1742856256
775	0.1742519204
776	0.1741486694
777	0.1741194563
778	0.1740613731
779	0.1740002066
780	0.1738216318
781	0.1737477136
782	0.1737143283
783	0.1736240995
784	0.1735843511
785	0.1735028792
786	0.1734257278
787	0.1733172287
788	0.1732086986
789	0.1730825091
790	0.1729787983
791	0.1728908995
792	0.1728453094
793	0.1727619416
794	0.1727281562
795	0.1726703181
796	0.1725567624
797	0.1724969722
798	0.172397868
799	0.1723806815
800	0.1722604756
801	0.1721795106
802	0.172066846
803	0.1719894027
804	0.1718843306
805	0.1718096277
806	0.17173093
807	0.1716618624
808	0.1716327345
809	0.1715018043
810	0.1714652409
811	0.171426425
812	0.1713550575
813	0.171311454
814	0.1712333928
815	0.1711300315
816	0.1710441517
817	0.1709663648
818	0.1708982807
819	0.1707977639
820	0.1707442045
821	0.1706788662
822	0.1705978498
823	0.170504393
824	0.1704079807
825	0.170326629
826	0.1702803479
827	0.1702160204
828	0.1701465101
829	0.1700405592
830	0.1699830635
831	0.1699237765
832	0.169885425
833	0.1698512653
834	0.1697075873
835	0.1696360913
836	0.1695708299
837	0.1695206078
838	0.1694337714
839	0.1693731202
840	0.1692859252
841	0.1692272202
842	0.1691553157
843	0.1690576408
844	0.1689863844
845	0.1689190614
846	0.1688428984
847	0.1687696146
848	0.1687323853
849	0.1686232815
850	0.1685079033
851	0.168398366
852	0.1683523992
853	0.1683027053
854	0.1682530532
855	0.1681740463
856	0.1680885351
857	0.16802327
858	0.1678681714
859	0.1677591065
860	0.1676242659
861	0.1675730864
862	0.1675241719
863	0.1674922154
864	0.1673422044
865	0.167306055
866	0.1672013353
867	0.1671465269
868	0.1671032156
869	0.1670274909
870	0.1669575803
871	0.1668551908
872	0.1667996379
873	0.1667625843
874	0.1666514968
875	0.1665487863
876	0.1664757521
877	0.1663404091
878	0.1662310538
879	0.1661903782
880	0.1660643385
881	0.1659668017
882	0.1658598031
883	0.1657654656
884	0.1657272158
885	0.1656797996
886	0.1655578976
887	0.1654598056
888	0.1653432974
889	0.1652591893
890	0.1651237804
891	0.1650707096
892	0.1649467065
893	0.1648640611
894	0.1647924645
895	0.1647459317
896	0.1647013273
897	0.1645913163
898	0.1644668124
899	0.1643890179
900	0.1642956064
901	0.1641670002
902	0.1641170443
903	0.1640478991
904	0.1638883628
905	0.1638227751
906	0.1637654126
907	0.1636812877
908	0.1635254777
909	0.1633499548
910	0.1632799903
911	0.1631744001
912	0.1631648732
913	0.1630341997
914	0.1628883775
915	0.1627867949
916	0.1626506021
917	0.1625410793
918	0.1624204222
919	0.1623155544
920	0.1622665614
921	0.1621974951
922	0.1620821721
923	0.1619701922
924	0.1619106067
925	0.161802727
926	0.1616798021
927	0.1616182487
928	0.1614734493
929	0.1614283954
930	0.1613565502
931	0.1612834449
932	0.1612449858
933	0.1611238082
934	0.1610828637
935	0.1610498703
936	0.1609436949
937	0.1608853385
938	0.1608310457
939	0.1607191453
940	0.1606797748
941	0.1605775311
942	0.1605462975
943	0.160480565
944	0.1603790316
945	0.1602776149
946	0.1601984456
947	0.1601107035
948	0.1599707158
949	0.1599031951
950	0.1598519664
951	0.1597677777
952	0.159687838
953	0.1595861784
954	0.1595006881
955	0.1594665782
956	0.1594341637
957	0.1593669849
958	0.1593333384
959	0.1592837785
960	0.1592122913
961	0.1591926984
962	0.1591445816
963	0.1590772938
964	0.1590016793
965	0.1589384863
966	0.1588603249
967	0.1588207464
968	0.1587289581
969	0.1586236483
970	0.1585887126
971	0.1584331589
972	0.1583015856
973	0.1582209443
974	0.1581351258
975	0.1580760646
976	0.1579738617
977	0.1579026899
978	0.1578524726
979	0.1578046494
980	0.1577272429
981	0.1576599278
982	0.1576148009
983	0.1575604744
984	0.1574978641
985	0.1573774841
986	0.157286923
987	0.1572106483
988	0.1571372202
989	0.1570850021
990	0.1570369676
991	0.1569274095
992	0.1568674362
993	0.1568182895
994	0.1567594772
995	0.1567141516
996	0.1566522658
997	0.1565596951
998	0.1564375932
999	0.1563208263
